Name,Rank,Publication Year,Affiliation,Web of Science Documents,% Docs Cited,Times Cited,Category Normalized Citation Impact,International Collaborations,% Documents in Top 1%,% Documents in Top 10%,% Highly Cited Papers,Highly Cited Papers,% International Collaborations,Documents Cited,Documents in Q1 Journals,Documents in Q2 Journals,% Documents in Q1 Journals,% Documents in Q2 Journals,Documents in Top 1%,Documents in Top 10%,Citation Impact,% Hot Papers,H-Index,Documents in Q3 Journals,Documents in Q4 Journals,% Documents in Q3 Journals,% Documents in Q4 Journals,% First Author (2008-2020),% Last Author (2008-2020),% Corresponding Author (2008-2020),First Author (2008-2020),Last Author (2008-2020),Corresponding Author (2008-2020),Hot Papers
"Dusi, Guglielmo",93,2015,IZS Lombardia e Emilia,1,100.0,9,0.5492,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,9.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Dusi, Guglielmo",93,2016,IZS Lombardia e Emilia,1,100.0,30,2.1506000000000003,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,30.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Dusi, Guglielmo",93,2017,IZS Lombardia e Emilia,1,100.0,4,0.4375,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. Beatrice",93,2009,IZS Lombardia e Emilia,2,100.0,113,2.24745,1,0.0,0.0,0.0,0,50.0,2,2,0,100.0,0.0,0,0,56.5,0.0,2,0,0,0.0,0.0,50.0,0.0,50.0,1,0,1,0
"Boniotti, M. Beatrice",93,2011,IZS Lombardia e Emilia,2,100.0,107,1.8567500000000001,2,0.0,50.0,0.0,0,100.0,2,0,2,0.0,100.0,0,1,53.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. Beatrice",93,2012,IZS Lombardia e Emilia,1,100.0,28,1.1482,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,28.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. Beatrice",93,2016,IZS Lombardia e Emilia,1,100.0,79,5.17,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,79.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Boniotti, M. Beatrice",93,2017,IZS Lombardia e Emilia,1,100.0,4,0.33540000000000003,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Boniotti, M. Beatrice",93,2018,IZS Lombardia e Emilia,1,100.0,4,0.5089,1,0.0,0.0,0.0,0,100.0,1,0,0,0.0,0.0,0,0,4.0,0.0,1,1,0,100.0,0.0,0.0,100.0,100.0,0,1,1,0
"Magnino, S",93,2000,,1,100.0,19,18.339100000000002,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,19.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Magnino, S",93,2001,,1,100.0,8,0.4595,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,8.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Magnino, S",93,2004,,3,100.0,75,1.2813333333333334,1,0.0,0.0,0.0,0,33.33333333333333,3,1,2,33.33333333333333,66.66666666666666,0,0,25.0,0.0,3,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Magnino, S",93,2005,,3,100.0,105,0.9123000000000001,1,0.0,0.0,0.0,0,33.33333333333333,3,2,0,66.66666666666666,0.0,0,0,35.0,0.0,2,1,0,33.33333333333333,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Menotta, Simonetta",93,2016,IZS Lombardia e Emilia,2,100.0,34,1.4152,0,0.0,0.0,0.0,0,0.0,2,2,0,100.0,0.0,0,0,17.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Menotta, Simonetta",93,2017,IZS Lombardia e Emilia,1,100.0,18,1.8687,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,18.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Menotta, Simonetta",93,2018,IZS Lombardia e Emilia,2,100.0,13,1.4511,0,0.0,0.0,0.0,0,0.0,2,2,0,100.0,0.0,0,0,6.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Menotta, Simonetta",93,2019,IZS Lombardia e Emilia,2,50.0,1,0.10445,1,0.0,0.0,0.0,0,50.0,1,1,1,50.0,50.0,0,0,0.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Menotta, Simonetta",93,2020,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Fiorentini, Laura",93,2014,IZS Lombardia e Emilia,1,100.0,5,0.5627,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,5.0,0.0,1,0,1,0.0,100.0,0.0,0.0,0.0,0,0,0,0
"Fiorentini, Laura",93,2017,IZS Lombardia e Emilia,2,100.0,29,1.66735,0,0.0,50.0,0.0,0,0.0,2,1,0,50.0,0.0,0,1,14.5,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Fiorentini, Laura",93,2018,IZS Lombardia e Emilia,1,100.0,6,1.5986,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Fiorentini, Laura",93,2019,IZS Lombardia e Emilia,2,100.0,4,0.91545,1,0.0,0.0,0.0,0,50.0,2,2,0,100.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Fiorentini, Laura",93,2020,IZS Lombardia e Emilia,2,0.0,0,0.0,1,0.0,0.0,0.0,0,50.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Campitelli, L",93,2003,,3,100.0,81,1.5767666666666666,0,0.0,33.33333333333333,0.0,0,0.0,3,0,3,0.0,100.0,0,1,27.0,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Campitelli, L",93,2004,,3,100.0,142,1.5986333333333331,2,0.0,0.0,0.0,0,66.66666666666666,3,1,1,50.0,50.0,0,0,47.333333333333336,0.0,3,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Campitelli, L",93,2005,,2,100.0,31,0.9073500000000001,1,0.0,0.0,0.0,0,50.0,2,1,0,100.0,0.0,0,0,15.5,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Carra, Elena",93,2010,IZS Lombardia e Emilia,1,100.0,2,0.1232,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Carra, Elena",93,2013,IZS Lombardia e Emilia,1,100.0,66,3.1703,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,66.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Carra, Elena",93,2015,IZS Lombardia e Emilia,1,100.0,5,0.6409,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,5.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Carra, Elena",93,2017,IZS Lombardia e Emilia,1,100.0,7,0.7569,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Carra, Elena",93,2018,IZS Lombardia e Emilia,2,100.0,9,0.63505,1,0.0,0.0,0.0,0,50.0,2,1,0,50.0,0.0,0,0,4.5,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Carra, Elena",93,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Carra, Elena",93,2020,IZS Lombardia e Emilia,1,100.0,1,0.5144000000000001,0,0.0,0.0,0.0,0,0.0,1,n/a,n/a,n/a,n/a,0,0,1.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2009,IZS Lombardia e Emilia,1,100.0,3,0.1865,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,3.0,0.0,1,0,1,0.0,100.0,0.0,100.0,0.0,0,1,0,0
"Bianchi, Alessandro",93,2010,IZS Lombardia e Emilia,1,100.0,19,1.3705,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,19.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2011,IZS Lombardia e Emilia,1,100.0,23,0.7646000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,23.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2014,IZS Lombardia e Emilia,1,100.0,10,1.1254,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,10.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2015,IZS Lombardia e Emilia,1,100.0,18,1.1582000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,18.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2017,IZS Lombardia e Emilia,1,100.0,23,2.2397,1,0.0,100.0,0.0,0,100.0,1,0,1,0.0,100.0,0,1,23.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2019,IZS Lombardia e Emilia,1,100.0,1,0.4544,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bianchi, Alessandro",93,2020,IZS Lombardia e Emilia,1,100.0,3,5.339300000000001,0,0.0,100.0,0.0,0,0.0,1,n/a,n/a,n/a,n/a,0,1,3.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Amadori, M.",93,2009,IZS Lombardia e Emilia,1,100.0,46,2.839,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,46.0,0.0,1,0,0,0.0,0.0,0.0,0.0,100.0,0,0,1,0
"Amadori, M.",93,2012,IZS Lombardia e Emilia,2,100.0,169,7.763050000000001,0,50.0,50.0,50.0,1,0.0,2,2,0,100.0,0.0,1,1,84.5,0.0,2,0,0,0.0,0.0,0.0,0.0,50.0,0,0,1,0
"Amadori, M.",93,2014,IZS Lombardia e Emilia,2,100.0,39,2.107,0,0.0,50.0,0.0,0,0.0,2,1,1,50.0,50.0,0,1,19.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Amadori, M.",93,2018,IZS Lombardia e Emilia,1,100.0,6,0.7816000000000001,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Amadori, M.",93,2019,IZS Lombardia e Emilia,2,100.0,11,3.1418,1,0.0,50.0,0.0,0,50.0,2,2,0,100.0,0.0,0,1,5.5,0.0,1,0,0,0.0,0.0,50.0,0.0,50.0,1,0,1,0
"Alborali, Giovanni L.",93,2013,IZS Lombardia e Emilia,1,100.0,22,0.9116000000000001,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,22.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, Giovanni L.",93,2015,IZS Lombardia e Emilia,1,100.0,8,0.4248,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,8.0,0.0,1,0,0,0.0,0.0,0.0,0.0,100.0,0,0,1,0
"Alborali, Giovanni L.",93,2016,IZS Lombardia e Emilia,2,100.0,33,1.0401500000000001,2,0.0,0.0,0.0,0,100.0,2,2,0,100.0,0.0,0,0,16.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, Giovanni L.",93,2019,IZS Lombardia e Emilia,1,100.0,7,1.5201,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, Giovanni L.",93,2020,IZS Lombardia e Emilia,3,33.33333333333333,3,0.9069333333333334,2,0.0,0.0,0.0,0,66.66666666666666,1,n/a,n/a,n/a,n/a,0,0,1.0,0.0,1,n/a,n/a,n/a,n/a,0.0,33.33333333333333,0.0,0,1,0,0
"Razzuoli, Elisabetta",93,2014,IZS Piemonte Liguria e Valle D'aosta,1,100.0,9,0.6929000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,9.0,0.0,1,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Razzuoli, Elisabetta",93,2015,IZS Piemonte Liguria e Valle D'aosta,2,100.0,21,0.49040000000000006,2,0.0,0.0,0.0,0,100.0,2,1,0,50.0,0.0,0,0,10.5,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Razzuoli, Elisabetta",93,2016,IZS Piemonte Liguria e Valle D'aosta,1,100.0,2,0.2165,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Razzuoli, Elisabetta",93,2017,IZS Piemonte Liguria e Valle D'aosta,2,100.0,6,0.43170000000000003,1,0.0,0.0,0.0,0,50.0,2,1,0,100.0,0.0,0,0,3.0,0.0,1,0,0,0.0,0.0,50.0,0.0,0.0,1,0,0,0
"Razzuoli, Elisabetta",93,2019,IZS Piemonte Liguria e Valle D'aosta,1,100.0,1,0.17650000000000002,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,1.0,0.0,1,0,1,0.0,100.0,0.0,100.0,100.0,0,1,1,0
"Razzuoli, Elisabetta",93,2020,IZS Piemonte Liguria e Valle D'aosta,1,100.0,3,1.5432000000000001,0,0.0,0.0,0.0,0,0.0,1,n/a,n/a,n/a,n/a,0,0,3.0,0.0,1,n/a,n/a,n/a,n/a,100.0,0.0,100.0,1,0,1,0
"Cotti, Claudia",93,2010,University of Bologna,1,100.0,25,1.8033000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,25.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cotti, Claudia",93,2012,University of Bologna,2,100.0,5,0.14585,1,0.0,0.0,0.0,0,50.0,2,1,0,100.0,0.0,0,0,2.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cotti, Claudia",93,2014,University of Bologna,1,100.0,4,0.3133,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cotti, Claudia",93,2019,University of Bologna,2,100.0,3,0.7014,1,0.0,0.0,0.0,0,50.0,2,0,2,0.0,100.0,0,0,1.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Cotti, Claudia",93,2020,University of Bologna,2,50.0,2,1.7156,0,0.0,0.0,0.0,0,0.0,1,n/a,n/a,n/a,n/a,0,0,1.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Alborali, G. L.",93,2009,IZS Lombardia e Emilia,1,100.0,26,0.8391000000000001,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,26.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, G. L.",93,2013,IZS Lombardia e Emilia,1,100.0,15,0.6215,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,15.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Alborali, G. L.",93,2014,IZS Lombardia e Emilia,1,100.0,7,0.3436,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, G. L.",93,2015,IZS Lombardia e Emilia,3,100.0,36,1.4506333333333334,2,0.0,33.33333333333333,0.0,0,66.66666666666666,3,3,0,100.0,0.0,0,1,12.0,0.0,3,0,0,0.0,0.0,0.0,33.33333333333333,0.0,0,1,0,0
"Alborali, G. L.",93,2020,IZS Lombardia e Emilia,2,50.0,2,0.90695,2,0.0,0.0,0.0,0,100.0,1,n/a,n/a,n/a,n/a,0,0,1.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Barigazzi, G",93,2002,,1,100.0,113,2.4544,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,113.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Barigazzi, G",93,2003,,3,100.0,55,1.0706333333333333,0,0.0,33.33333333333333,0.0,0,0.0,3,0,3,0.0,100.0,0,1,18.333333333333332,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Barigazzi, G",93,2004,,3,100.0,142,1.5986333333333331,2,0.0,0.0,0.0,0,66.66666666666666,3,1,1,50.0,50.0,0,0,47.333333333333336,0.0,3,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Barigazzi, G",93,2005,,1,100.0,29,1.721,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,29.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Bonfanti, Lebana",93,2008,IZS delle Venezie,1,100.0,2,0.8726,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2011,IZS delle Venezie,1,100.0,67,3.8560000000000003,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,67.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2013,IZS delle Venezie,1,100.0,10,0.46090000000000003,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,10.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2014,IZS delle Venezie,1,100.0,72,3.1383,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,72.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2015,IZS delle Venezie,1,100.0,27,1.6057000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,27.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2016,IZS delle Venezie,1,100.0,7,0.433,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2017,IZS delle Venezie,1,100.0,38,3.1866000000000003,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,38.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonfanti, Lebana",93,2019,IZS delle Venezie,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,1,0,0
"Rugna, Gianluca",111,2016,IZS Lombardia e Emilia,1,100.0,3,0.46940000000000004,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,3.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Rugna, Gianluca",111,2017,IZS Lombardia e Emilia,2,100.0,8,0.42310000000000003,1,0.0,0.0,0.0,0,50.0,2,0,1,0.0,50.0,0,0,4.0,0.0,1,1,0,50.0,0.0,50.0,0.0,50.0,1,0,1,0
"Rugna, Gianluca",111,2018,IZS Lombardia e Emilia,3,100.0,12,0.5499666666666667,2,0.0,0.0,0.0,0,66.66666666666666,3,1,1,33.33333333333333,33.33333333333333,0,0,4.0,0.0,3,1,0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,1,0,1,0
"Rugna, Gianluca",111,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. B.",111,2012,IZS Lombardia e Emilia,1,100.0,10,0.6376000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,10.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. B.",111,2014,IZS Lombardia e Emilia,1,100.0,66,7.4278,1,100.0,100.0,0.0,0,100.0,1,0,1,0.0,100.0,1,1,66.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. B.",111,2016,IZS Lombardia e Emilia,3,33.33333333333333,5,0.1894,0,0.0,0.0,0.0,0,0.0,1,1,2,33.33333333333333,66.66666666666666,0,0,1.6666666666666667,0.0,1,0,0,0.0,0.0,0.0,33.33333333333333,0.0,0,1,0,0
"Boniotti, M. B.",111,2017,IZS Lombardia e Emilia,1,100.0,5,0.5406000000000001,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,5.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, M. B.",111,2018,IZS Lombardia e Emilia,1,100.0,1,0.2139,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Sassera, Davide",111,2015,University of Pavia,2,100.0,74,2.1794000000000002,1,0.0,50.0,0.0,0,50.0,2,1,1,50.0,50.0,0,1,37.0,0.0,2,0,0,0.0,0.0,0.0,50.0,100.0,0,1,2,0
"Sassera, Davide",111,2017,University of Pavia,1,100.0,20,2.1625,0,0.0,100.0,0.0,0,0.0,1,0,1,0.0,100.0,0,1,20.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Sassera, Davide",111,2018,University of Pavia,1,100.0,5,1.3321,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,5.0,0.0,1,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Sassera, Davide",111,2019,University of Pavia,3,100.0,8,0.6004999999999999,2,0.0,0.0,0.0,0,66.66666666666666,3,2,1,66.66666666666666,33.33333333333333,0,0,2.6666666666666665,0.0,2,0,0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0,2,1,0
"Lelli, D.",111,2010,IZS Lombardia e Emilia,1,100.0,21,1.5148000000000001,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,21.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lelli, D.",111,2014,IZS Lombardia e Emilia,1,100.0,7,0.30760000000000004,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,7.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lelli, D.",111,2015,IZS Lombardia e Emilia,1,100.0,7,0.6568,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lelli, D.",111,2017,IZS Lombardia e Emilia,2,100.0,40,3.5357,2,0.0,50.0,0.0,0,100.0,2,2,0,100.0,0.0,0,1,20.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lelli, D.",111,2019,IZS Lombardia e Emilia,2,50.0,8,1.22295,1,0.0,50.0,0.0,0,50.0,1,1,1,50.0,50.0,0,1,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Calzolari, M.",111,2009,IZS Lombardia e Emilia,1,100.0,3,23.569000000000003,0,100.0,100.0,0.0,0,0.0,1,0,1,0.0,100.0,1,1,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Calzolari, M.",111,2012,IZS Lombardia e Emilia,1,100.0,1,0.1529,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Calzolari, M.",111,2013,IZS Lombardia e Emilia,1,100.0,7,0.4928,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Calzolari, M.",111,2014,IZS Lombardia e Emilia,2,100.0,25,0.63565,0,0.0,0.0,0.0,0,0.0,2,2,0,100.0,0.0,0,0,12.5,0.0,2,0,0,0.0,0.0,50.0,0.0,50.0,1,0,1,0
"Calzolari, M.",111,2016,IZS Lombardia e Emilia,1,100.0,2,0.2914,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Calzolari, M.",111,2017,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Peletto, Simone",111,2011,IZS Piemonte Liguria e Valle D'aosta,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Peletto, Simone",111,2014,IZS Piemonte Liguria e Valle D'aosta,3,66.66666666666666,43,2.1080666666666663,0,0.0,33.33333333333333,0.0,0,0.0,2,0,1,0.0,33.33333333333333,0,1,14.333333333333334,0.0,2,2,0,66.66666666666666,0.0,0.0,66.66666666666666,0.0,0,2,0,0
"Peletto, Simone",111,2015,IZS Piemonte Liguria e Valle D'aosta,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Peletto, Simone",111,2016,IZS Piemonte Liguria e Valle D'aosta,1,100.0,11,0.7789,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,11.0,0.0,1,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Peletto, Simone",111,2018,IZS Piemonte Liguria e Valle D'aosta,1,100.0,5,0.6913,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,5.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
